EOS,BCH,IOTA,XRP,OMG,ETC,XMR,LTC,ZEC,DASH,ETH,BTC
0.5197294250281849,0.5016910935738444,0.5095828635851184,0.5231116121758738,0.5152198421645998,0.5050732807215332,0.503945885005637,0.5016910935738444,0.5005636978579482,0.5050732807215332,0.5084554678692221,0.5118376550169109
0.4701240135287486,0.5095828635851184,0.6133032694475761,0.5050732807215332,0.5208568207440811,0.5219842164599775,0.4881623449830891,0.5197294250281849,0.46223224351747466,0.5377677564825254,0.6313416009019166,0.629086809470124
