EOS,BCH,IOTA,XRP,OMG,ETC,XMR,LTC,ZEC,DASH,ETH,BTC
0.5269247886070316,0.7850467289719626,0.5456163773920784,0.5091232754784156,0.5549621717846017,0.5580774365821095,0.7881619937694704,0.6680017801513128,0.5287049399198932,0.7886070315976857,0.5469514908767246,0.540720961281709
0.5384957721406319,0.6252781486426346,0.6194926568758344,0.48909657320872274,0.5220293724966623,0.5367156208277704,0.6835781041388518,0.5242545616377392,0.5055629728526925,0.7423230974632844,0.3680462839341344,0.367601246105919
