EOS,BCH,IOTA,XRP,OMG,ETC,XMR,LTC,ZEC,DASH,ETH,BTC
0.8264352469959947,0.796617712505563,0.8246550956831331,0.5603026257231865,0.5322652425456164,0.7926123720516244,0.8099688473520249,0.7930574098798397,0.5278148642634624,0.6386292834890965,0.5705384957721407,0.5812194036493102
0.7957276368491322,0.783266577659101,0.6564307966177125,0.5157988429016467,0.4939919893190921,0.7489986648865153,0.5095683133066311,0.5149087672452158,0.5091232754784156,0.5269247886070316,0.35202492211838005,0.3311081441922563
