EOS,BCH,IOTA,XRP,OMG,ETC,XMR,LTC,ZEC,DASH,ETH,BTC
0.531820204717401,0.5149087672452158,0.5340453938584779,0.5166889185580774,0.5255896751223854,0.4797507788161994,0.5037828215398309,0.5153538050734312,0.5153538050734312,0.48509123275478416,0.4948820649755229,0.511793502447708
0.4908767245215843,0.5064530485091233,0.3426791277258567,0.4975522919448153,0.507343124165554,0.4948820649755229,0.49043168669336895,0.514018691588785,0.5051179350244771,0.48909657320872274,0.678237650200267,0.3182020471740098
