EOS,BCH,IOTA,XRP,OMG,ETC,XMR,LTC,ZEC,DASH,ETH,BTC
0.5411499436302142,0.7756482525366404,0.5231116121758738,0.4983089064261556,0.5479143179255919,0.5580608793686584,0.7824126268320181,0.5276211950394588,0.552423900789177,0.580608793686584,0.5580608793686584,0.5287485907553551
0.4701240135287486,0.5693348365276212,0.40022547914317924,0.4915445321307779,0.5276211950394588,0.5118376550169109,0.6121758737316798,0.5118376550169109,0.5377677564825254,0.5704622322435174,0.42728297632469,0.38895152198421645
